employee_name,user_id,email,role,projects,business_unit,functional_unit,department,team,supervisor
Bethany Dora Koch,BDK0854,Bethany.Dora.Koch@dtaa.com,ProductionLineWorker,,1,5 - Manufacturing_Commercial,3 - Assembly,2 - AssemblyDept,August Kasimir Solis
Beatrice Brenna Conner,BBC3733,Beatrice.Brenna.Conner@dtaa.com,Salesman,,1,8 - SalesAndMarketing_Commercial,2 - Sales,6 - RegionalSales,Randall Orson Rosa
Kevin Hop Patel,KHP1043,Kevin.Hop.Patel@dtaa.com,SecurityGuard,,1,1 - Adminstration,5 - Security,3 - BuildingSecurity,Octavia Iris Parrish
Anika Nita Cortez,ANC1950,Anika.Nita.Cortez@dtaa.com,MechanicalEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,12 - MechanicalEngineering,Lisandra Inez Myers
Illiana Simone Stevens,ISS0949,Illiana.Simone.Stevens@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,1 - RegionalSales,Whoopi Laurel Guy
Alden Elliott Holden,AEH0187,Alden.Elliott.Holden@dtaa.com,ElectricalEngineer,Project 61,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,3 - ElectricalEngineering,Xantha Imani Waters
Martin David Dennis,MDD1920,Martin.David.Dennis@dtaa.com,ComputerProgrammer,,1,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,8 - DesktopSoftware,Dora Tallulah Tran
Dora Aretha Macdonald,DAM0096,Dora.Aretha.Macdonald@dtaa.com,ChiefEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,5 - SystemsEngineering,Ursa Melinda Bentley
Rhoda Avye Irwin,RAI1483,Rhoda.Avye.Irwin@dtaa.com,TestEngineer,Project 48,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,11 - TestAndEvalualtion,Naida Shellie Barlow
Ursa Kelsey Cleveland,UKC1192,Ursa.Kelsey.Cleveland@dtaa.com,TestEngineer,Project 29,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,11 - TestAndEvalualtion,Dexter Ethan Farley
Seth Isaiah Spence,SIS3576,Seth.Isaiah.Spence@dtaa.com,Mathematician,,1,4 - ResearchAndEngineering_Government_Foreign,2 - Research,6 - Lab,Latifah Germane Schwartz
Quinlan Joshua Fleming,QJF3038,Quinlan.Joshua.Fleming@dtaa.com,ITAdmin,Project 28,1,1 - Adminstration,5 - Security,10 - ElectronicSecurity,Lois Rhonda Snow
Dean Tucker Walters,DTW1276,Dean.Tucker.Walters@dtaa.com,MechanicalEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,7 - MechanicalEngineering,Akeem Timothy Manning
Kuame Alvin Henry,KAH2398,Kuame.Alvin.Henry@dtaa.com,Supervisor,,1,5 - Manufacturing_Commercial,3 - Assembly,8 - AssemblyDept,Maxwell Deacon Santana
Lucy Piper Church,LPC2011,Lucy.Piper.Church@dtaa.com,TestEngineer,Project 44,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,16 - TestAndEvalualtion,Elijah Valentine Fuentes
Emery Wylie Adams,EWA1486,Emery.Wylie.Adams@dtaa.com,StockroomClerk,,1,5 - Manufacturing_Commercial,3 - Assembly,3 - Stockroom,Cooper Ali Stuart
Halla Sybil Howe,HSH0292,Halla.Sybil.Howe@dtaa.com,MechanicalEngineer,,1,5 - Manufacturing_Commercial,2 - ManufacturingEngineering,,Palmer Marvin Gibbs
Palmer Carson Myers,PCM0609,Palmer.Carson.Myers@dtaa.com,SoftwareQualityEngineer,Project 10,1,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,1 - SQA,Ann Tamekah Daniels
Carly Kaden Berry,CKB0169,Carly.Kaden.Berry@dtaa.com,Manager,Project 46,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,1 - Publications,Zahir Byron Wells
Stacy Julie Waller,SJW3131,Stacy.Julie.Waller@dtaa.com,Mathematician,,1,3 - ResearchAndEngineering_Government_Domestic,2 - Research,5 - Lab,Bethany Diana Jordan
Eagan Kane Cervantes,EKC3706,Eagan.Kane.Cervantes@dtaa.com,ProductionLineWorker,,1,6 - Manufacturing_Government,3 - Assembly,12 - AssemblyDept,Melissa Laura Cardenas
Vielka Claire Velasquez,VCV1353,Vielka.Claire.Velasquez@dtaa.com,Scientist,,1,4 - ResearchAndEngineering_Government_Foreign,2 - Research,2 - Lab,Kim Mollie Warren
Hasad Jonas Wright,HJW2646,Hasad.Jonas.Wright@dtaa.com,TestEngineer,Project 63,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,21 - TestAndEvalualtion,Dillon Josiah Roy
Brady Quincy Vazquez,BQV1308,Brady.Quincy.Vazquez@dtaa.com,SystemsEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,10 - SystemsEngineering,Zachery Hayes Fuller
Lani Francesca Robinson,LFR0075,Lani.Francesca.Robinson@dtaa.com,SoftwareQualityEngineer,Project 23,1,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,1 - SQA,Whoopi Aspen Mccarty
Camilla Amanda Osborn,CAO3117,Camilla.Amanda.Osborn@dtaa.com,HardwareEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,24 - SystemsEngineering,Hop Alfonso Palmer
Indigo Minerva Puckett,IMP0960,Indigo.Minerva.Puckett@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,1 - RegionalSales,Whoopi Laurel Guy
Dexter Edward Nieves,DEN0236,Dexter.Edward.Nieves@dtaa.com,SoftwareEngineer,Project 60,1,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,2 - DesktopSoftware,Andrew Tobias Hoover
Hamilton Hyatt Kirkland,HHK0652,Hamilton.Hyatt.Kirkland@dtaa.com,TechnicalWriter,Project 2,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,1 - Publications,Carly Kaden Berry
Dai Neve Hutchinson,DNH0308,Dai.Neve.Hutchinson@dtaa.com,ProductionLineWorker,,1,5 - Manufacturing_Commercial,3 - Assembly,2 - AssemblyDept,August Kasimir Solis
Fallon Holly Adkins,FHA3387,Fallon.Holly.Adkins@dtaa.com,Technician,,1,8 - SalesAndMarketing_Commercial,3 - FieldService,5 - RegionalFieldService,John Rahim Reynolds
Moana Tatum Cleveland,MTC0855,Moana.Tatum.Cleveland@dtaa.com,ProductionLineWorker,,1,5 - Manufacturing_Commercial,3 - Assembly,2 - AssemblyDept,August Kasimir Solis
Fitzgerald Melvin Neal,FMN0013,Fitzgerald.Melvin.Neal@dtaa.com,AdministrativeAssistant,,1,1 - Adminstration,,,Tallulah Leslie Keith
Daryl Rana Bentley,DRB0202,Daryl.Rana.Bentley@dtaa.com,TestEngineer,Project 57,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,6 - TestAndEvalualtion,Dana Christen Wilkins
Darryl Marcia Wright,DMW2128,Darryl.Marcia.Wright@dtaa.com,HardwareEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,15 - SystemsEngineering,Leo Travis Rojas
Odysseus Kasper Ferrell,OKF2007,Odysseus.Kasper.Ferrell@dtaa.com,SystemsEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,15 - SystemsEngineering,Reese Hoyt Beck
Tanek Allistair Waller,TAW2664,Tanek.Allistair.Waller@dtaa.com,Scientist,,1,4 - ResearchAndEngineering_Government_Foreign,2 - Research,4 - Lab,Medge Roary Byers
Carlos Armando Mcclure,CAM1323,Carlos.Armando.Mcclure@dtaa.com,SystemsEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,10 - SystemsEngineering,Zachery Hayes Fuller
Jonah Chester Rowe,JCR1536,Jonah.Chester.Rowe@dtaa.com,StockroomClerk,,1,6 - Manufacturing_Government,3 - Assembly,3 - Stockroom,Brianna Ann Webster
Honorato Dalton Larson,HDL2297,Honorato.Dalton.Larson@dtaa.com,Technician,,1,8 - SalesAndMarketing_Commercial,3 - FieldService,3 - RegionalFieldService,Eric Macaulay Sanchez
Sawyer Cole Good,SCG2695,Sawyer.Cole.Good@dtaa.com,MechanicalEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,17 - MechanicalEngineering,Tyler Peter Grimes
Summer Kimberly Barrett,SKB3336,Summer.Kimberly.Barrett@dtaa.com,ProductionLineWorker,,1,6 - Manufacturing_Government,3 - Assembly,10 - AssemblyDept,Ira Austin Avery
Connor Tobias Preston,CTP2225,Connor.Tobias.Preston@dtaa.com,ProductionLineWorker,,1,6 - Manufacturing_Government,3 - Assembly,6 - AssemblyDept,Drew Owen Coleman
Myles Benjamin Carney,MBC0803,Myles.Benjamin.Carney@dtaa.com,MaterialsEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,4 - MaterialsEngineering,Keiko Libby Porter
Cally Haley Butler,CHB1062,Cally.Haley.Butler@dtaa.com,ITAdmin,,1,1 - Adminstration,5 - Security,4 - ElectronicSecurity,Timon Duncan Harrison
Nicolas Brady Talley,NBT3447,Nicolas.Brady.Talley@dtaa.com,Technician,,1,9 - SalesAndMarketing_Government,3 - FieldService,5 - RegionalFieldService,Hedy Kristen Mcfadden
TaShya Genevieve Workman,TGW2782,TaShya.Genevieve.Workman@dtaa.com,StockroomClerk,,1,5 - Manufacturing_Commercial,3 - Assembly,7 - Stockroom,Stephen Tanek Kirkland
Thane Erich Cunningham,TEC3006,Thane.Erich.Cunningham@dtaa.com,ChiefEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,22 - MechanicalEngineering,Jason Amery Franco
Tanek William Harrison,TWH1178,Tanek.William.Harrison@dtaa.com,ElectricalEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,10 - SystemsEngineering,Chandler Quamar Cantrell
Skyler Gisela Vincent,SGV2780,Skyler.Gisela.Vincent@dtaa.com,StockroomClerk,,1,5 - Manufacturing_Commercial,3 - Assembly,7 - Stockroom,Stephen Tanek Kirkland
Tate Addison Norton,TAN2642,Tate.Addison.Norton@dtaa.com,ComputerScientist,Project 40,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,20 - SystemsEngineering,Bernard Bevis Foley
Chantale Gisela Barber,CGB3928,Chantale.Gisela.Barber@dtaa.com,ProductionLineWorker,,1,5 - Manufacturing_Commercial,3 - Assembly,14 - AssemblyDept,Keegan Noah Riggs
Mari Breanna Henderson,MBH3427,Mari.Breanna.Henderson@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,5 - RegionalSales,Charles Ulric Lynn
Wylie Nasim Reyes,WNR0661,Wylie.Nasim.Reyes@dtaa.com,MechanicalEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,2 - MechanicalEngineering,Grace Jasmine Gamble
Lysandra Madeson Armstrong,LMA3676,Lysandra.Madeson.Armstrong@dtaa.com,StockroomClerk,,1,6 - Manufacturing_Government,3 - Assembly,11 - Stockroom,Carlos Tanek Buchanan
Elliott Samuel Salazar,ESS3318,Elliott.Samuel.Salazar@dtaa.com,StockroomClerk,,1,6 - Manufacturing_Government,3 - Assembly,9 - Stockroom,September Hanae Ward
Lars Ferris Clark,LFC2015,Lars.Ferris.Clark@dtaa.com,MechanicalEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,16 - TestAndEvalualtion,Elijah Valentine Fuentes
Jackson Valentine Stephenson,JVS2308,Jackson.Valentine.Stephenson@dtaa.com,Technician,Project 23,1,8 - SalesAndMarketing_Commercial,3 - FieldService,3 - RegionalFieldService,Eric Macaulay Sanchez
Damon Richard Mullen,DRM2927,Damon.Richard.Mullen@dtaa.com,Technician,,1,8 - SalesAndMarketing_Commercial,3 - FieldService,4 - RegionalFieldService,Nolan Jerome Wagner
Gwendolyn Kaye Guerra,GKG3414,Gwendolyn.Kaye.Guerra@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,5 - RegionalSales,Charles Ulric Lynn
Jonah Chase Figueroa,JCF0800,Jonah.Chase.Figueroa@dtaa.com,ElectricalEngineer,Project 38,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,3 - ElectricalEngineering,Imani Leigh Hardy
Noelani Madaline Miles,NMM1844,Noelani.Madaline.Miles@dtaa.com,ElectricalEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,13 - ElectricalEngineering,Cole Nicolas Knight
Asher Fletcher Ballard,AFB0904,Asher.Fletcher.Ballard@dtaa.com,ProductionLineWorker,,1,6 - Manufacturing_Government,3 - Assembly,2 - AssemblyDept,Mona Jolene Frye
Florence Giselle Neal,FGN0375,Florence.Giselle.Neal@dtaa.com,Manager,Project 22,1,8 - SalesAndMarketing_Commercial,2 - Sales,1 - RegionalSales,Nathaniel Paul Klein
Evelyn Stacy Higgins,ESH2077,Evelyn.Stacy.Higgins@dtaa.com,MechanicalEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,12 - MechanicalEngineering,George Guy Hayden
Troy Hayes Massey,THM1021,Troy.Hayes.Massey@dtaa.com,Manager,Project 6,1,8 - SalesAndMarketing_Commercial,2 - Sales,2 - RegionalSales,Nathaniel Paul Klein
Travis Gregory Conrad,TGC1489,Travis.Gregory.Conrad@dtaa.com,StockroomClerk,,1,5 - Manufacturing_Commercial,3 - Assembly,3 - Stockroom,Cooper Ali Stuart
Xanthus Keaton Ray,XKR2059,Xanthus.Keaton.Ray@dtaa.com,WebDeveloper,Project 59,1,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,9 - WebSoftware,Amery Rahim Chaney
Brielle Aubrey Oneill,BAO2928,Brielle.Aubrey.Oneill@dtaa.com,Technician,,1,8 - SalesAndMarketing_Commercial,3 - FieldService,4 - RegionalFieldService,Nolan Jerome Wagner
Mara Joy Huber,MJH3822,Mara.Joy.Huber@dtaa.com,Technician,,1,9 - SalesAndMarketing_Government,3 - FieldService,6 - RegionalFieldService,Uriah Sean Collins
Jonathan Acton Wilkinson,JAW0551,Jonathan.Acton.Wilkinson@dtaa.com,ElectricalEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,3 - ElectricalEngineering,Fredericka Kessie Stein
Justina Lois Mcdowell,JLM3847,Justina.Lois.Mcdowell@dtaa.com,NursePractitioner,,1,1 - Adminstration,4 - Safety,7 - Medical,Lev Myles Harrington
Sarah Cleo Hubbard,SCH1013,Sarah.Cleo.Hubbard@dtaa.com,ChiefEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,8 - ElectricalEngineering,Jason Amery Franco
Jacob Benedict Daniels,JBD3707,Jacob.Benedict.Daniels@dtaa.com,ProductionLineWorker,,1,6 - Manufacturing_Government,3 - Assembly,12 - AssemblyDept,Melissa Laura Cardenas
Shaine Dorothy Woodard,SDW0370,Shaine.Dorothy.Woodard@dtaa.com,Director,,1,8 - SalesAndMarketing_Commercial,3 - FieldService,,Caesar Moses Shelton
Piper Cassidy Armstrong,PCA3344,Piper.Cassidy.Armstrong@dtaa.com,ProductionLineWorker,,1,6 - Manufacturing_Government,3 - Assembly,10 - AssemblyDept,Ira Austin Avery
Hiroko Tana Christian,HTC1750,Hiroko.Tana.Christian@dtaa.com,SecurityGuard,,1,1 - Adminstration,5 - Security,5 - BuildingSecurity,Rose Wilma Nieves
Chiquita Laurel Gibbs,CLG3616,Chiquita.Laurel.Gibbs@dtaa.com,StockroomClerk,,1,5 - Manufacturing_Commercial,3 - Assembly,11 - Stockroom,Rafael Jeremy Sellers
Robin Chava Hayden,RCH3740,Robin.Chava.Hayden@dtaa.com,Salesman,,1,8 - SalesAndMarketing_Commercial,2 - Sales,6 - RegionalSales,Randall Orson Rosa
Wynter Nadine Rowland,WNR0091,Wynter.Nadine.Rowland@dtaa.com,AdministrativeAssistant,Project 10,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,,Ursa Melinda Bentley
Joshua Malik Grant,JMG3365,Joshua.Malik.Grant@dtaa.com,Salesman,,1,8 - SalesAndMarketing_Commercial,2 - Sales,5 - RegionalSales,Otto Alexander Wilkins
Fritz Quentin Gilbert,FQG2974,Fritz.Quentin.Gilbert@dtaa.com,Technician,,1,9 - SalesAndMarketing_Government,3 - FieldService,4 - RegionalFieldService,Sarah Lilah Mason
Ira Merrill Mcintyre,IMM3253,Ira.Merrill.Mcintyre@dtaa.com,StockroomClerk,,1,5 - Manufacturing_Commercial,3 - Assembly,9 - Stockroom,Quincy Guy Shannon
Thor Addison Hester,TAH0933,Thor.Addison.Hester@dtaa.com,Technician,,1,8 - SalesAndMarketing_Commercial,3 - FieldService,1 - RegionalFieldService,Jessamine Madeson Eaton
Illana Tashya Kirkland,ITK2781,Illana.Tashya.Kirkland@dtaa.com,StockroomClerk,,1,5 - Manufacturing_Commercial,3 - Assembly,7 - Stockroom,Stephen Tanek Kirkland
Ishmael Octavius Rowe,IOR0152,Ishmael.Octavius.Rowe@dtaa.com,SoftwareQualityEngineer,Project 36,1,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,1 - SQA,Ann Tamekah Daniels
Vernon Theodore Key,VTK2978,Vernon.Theodore.Key@dtaa.com,Technician,,1,9 - SalesAndMarketing_Government,3 - FieldService,4 - RegionalFieldService,Sarah Lilah Mason
Kelsey Autumn Curry,KAC2449,Kelsey.Autumn.Curry@dtaa.com,Physicist,,1,2 - ResearchAndEngineering_Commercial,2 - Research,4 - Lab,Vera Kessie Marsh
James Ulric Hayden,JUH3378,James.Ulric.Hayden@dtaa.com,Salesman,,1,8 - SalesAndMarketing_Commercial,2 - Sales,5 - RegionalSales,Otto Alexander Wilkins
Keith Kelly Duran,KKD1980,Keith.Kelly.Duran@dtaa.com,MaterialsEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,14 - MaterialsEngineering,Yasir Davis Moore
Drake Rafael Joseph,DRJ0794,Drake.Rafael.Joseph@dtaa.com,ElectricalEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,3 - ElectricalEngineering,Imani Leigh Hardy
Jonathan Xavier Powers,JXP3801,Jonathan.Xavier.Powers@dtaa.com,Technician,,1,9 - SalesAndMarketing_Government,3 - FieldService,6 - RegionalFieldService,Uriah Sean Collins
Keegan Vernon Day,KVD2453,Keegan.Vernon.Day@dtaa.com,Mathematician,,1,2 - ResearchAndEngineering_Commercial,2 - Research,4 - Lab,Vera Kessie Marsh
Karyn Sheila Velez,KSV2881,Karyn.Sheila.Velez@dtaa.com,Salesman,,1,8 - SalesAndMarketing_Commercial,2 - Sales,4 - RegionalSales,Heidi Cara Schmidt
Vivian Quintessa Stokes,VQS3246,Vivian.Quintessa.Stokes@dtaa.com,SystemsEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,24 - SystemsEngineering,Oliver Brock Howe
Xantha Charissa Graves,XCG2316,Xantha.Charissa.Graves@dtaa.com,Salesman,Project 11,1,9 - SalesAndMarketing_Government,2 - Sales,3 - RegionalSales,Adele Deirdre Guthrie
Jack Asher Scott,JAS0353,Jack.Asher.Scott@dtaa.com,Engineer,Project 39,1,6 - Manufacturing_Government,4 - QualityControl,,Ulric Channing Gross
Uta Stephanie Dunlap,USD0600,Uta.Stephanie.Dunlap@dtaa.com,Physicist,,1,3 - ResearchAndEngineering_Government_Domestic,2 - Research,1 - Lab,Charlotte Ramona Maxwell
Finn Cairo Schroeder,FCS2824,Finn.Cairo.Schroeder@dtaa.com,StockroomClerk,,1,6 - Manufacturing_Government,3 - Assembly,7 - Stockroom,Britanney Ursa Shepard
Quentin Ciaran Dickerson,QCD0386,Quentin.Ciaran.Dickerson@dtaa.com,AdministrativeAssistant,,1,8 - SalesAndMarketing_Commercial,3 - FieldService,,Shaine Dorothy Woodard
Fay Marny Sharp,FMS3285,Fay.Marny.Sharp@dtaa.com,ProductionLineWorker,,1,5 - Manufacturing_Commercial,3 - Assembly,10 - AssemblyDept,Austin Joel Coleman
Nissim Reuben Nichols,NRN1312,Nissim.Reuben.Nichols@dtaa.com,SystemsEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,10 - SystemsEngineering,Zachery Hayes Fuller
Urielle Indira Martinez,UIM2818,Urielle.Indira.Martinez@dtaa.com,ProductionLineWorker,,1,5 - Manufacturing_Commercial,3 - Assembly,8 - AssemblyDept,Kuame Alvin Henry
Blair Barry Harmon,BBH1056,Blair.Barry.Harmon@dtaa.com,ITAdmin,,1,1 - Adminstration,5 - Security,4 - ElectronicSecurity,Timon Duncan Harrison
Kuame Tyler Compton,KTC0474,Kuame.Tyler.Compton@dtaa.com,Mathematician,,1,2 - ResearchAndEngineering_Commercial,2 - Research,1 - Lab,Basil Bruno Tyson
Eric Robert Odonnell,ERO2454,Eric.Robert.Odonnell@dtaa.com,Mathematician,,1,2 - ResearchAndEngineering_Commercial,2 - Research,4 - Lab,Vera Kessie Marsh
Teegan Kylee Calderon,TKC0514,Teegan.Kylee.Calderon@dtaa.com,SoftwareDeveloper,Project 55,1,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,4 - WebSoftware,Dominic Justin Caldwell
Nelle Audra Rivers,NAR1527,Nelle.Audra.Rivers@dtaa.com,ProductionLineWorker,,1,5 - Manufacturing_Commercial,3 - Assembly,4 - AssemblyDept,Mark William Horne
John Hoyt Petersen,JHP1799,John.Hoyt.Petersen@dtaa.com,ComputerProgrammer,,1,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,8 - DesktopSoftware,Lucius Orlando Patton
Wade Lucas Casey,WLC0115,Wade.Lucas.Casey@dtaa.com,MaterialsEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,4 - MaterialsEngineering,Rama Veda Reyes
Brody Nicolas Sweet,BNS3233,Brody.Nicolas.Sweet@dtaa.com,ComputerScientist,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,24 - SystemsEngineering,Oliver Brock Howe
Sierra Clio Mcknight,SCM0778,Sierra.Clio.Mcknight@dtaa.com,TechnicalWriter,Project 13,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,1 - Publications,Fuller Taylor Spears
Nerea Erin Cabrera,NEC2446,Nerea.Erin.Cabrera@dtaa.com,Mathematician,,1,2 - ResearchAndEngineering_Commercial,2 - Research,4 - Lab,Vera Kessie Marsh
Zorita Latifah Burns,ZLB1878,Zorita.Latifah.Burns@dtaa.com,SystemsEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,15 - SystemsEngineering,Salvador Hu Patel
Harding Micah Adkins,HMA1258,Harding.Micah.Adkins@dtaa.com,WebDeveloper,Project 9,1,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,7 - WebSoftware,Farrah Molly Caldwell
Sonya Unity Griffith,SUG0718,Sonya.Unity.Griffith@dtaa.com,Scientist,,1,4 - ResearchAndEngineering_Government_Foreign,2 - Research,1 - Lab,Jonathan Laith Casey
Willa Daria Lopez,WDL0140,Willa.Daria.Lopez@dtaa.com,AdministrativeAssistant,,1,3 - ResearchAndEngineering_Government_Domestic,2 - Research,1 - Lab,Charlotte Ramona Maxwell
Savannah Beatrice Terrell,SBT2585,Savannah.Beatrice.Terrell@dtaa.com,MechanicalEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,17 - MechanicalEngineering,Ashton Jerome Meyers
Gisela Kaden Buchanan,GKB1150,Gisela.Kaden.Buchanan@dtaa.com,ElectricalEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,8 - ElectricalEngineering,Colin Ignatius Hines
Alyssa Penelope Mccarthy,APM0190,Alyssa.Penelope.Mccarthy@dtaa.com,AdministrativeAssistant,Project 42,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,4 - MaterialsEngineering,Benjamin Wylie Kane
Judith Lynn Ryan,JLR3930,Judith.Lynn.Ryan@dtaa.com,ProductionLineWorker,,1,5 - Manufacturing_Commercial,3 - Assembly,14 - AssemblyDept,Keegan Noah Riggs
Florence Amy Juarez,FAJ3608,Florence.Amy.Juarez@dtaa.com,ElectricalEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,25 - SystemsEngineering,Todd Salvador Fisher
Geraldine Mikayla Britt,GMB3703,Geraldine.Mikayla.Britt@dtaa.com,ProductionLineWorker,,1,6 - Manufacturing_Government,3 - Assembly,12 - AssemblyDept,Melissa Laura Cardenas
Macon Malachi Rodriquez,MMR0700,Macon.Malachi.Rodriquez@dtaa.com,MechanicalEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,6 - TestAndEvalualtion,Dana Christen Wilkins
Ifeoma Audra Reynolds,IAR1895,Ifeoma.Audra.Reynolds@dtaa.com,ElectricalEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,16 - TestAndEvalualtion,Nicole Jennifer Rosario
